Device Time, G(x),GPS Latitude(°),GPS Longitude(°)
6/4/2018 7:31 AM,0.09,,
6/4/2018 7:31 AM,-1.82,,
6/4/2018 7:31 AM,0.47,,
6/4/2018 7:31 AM,1.21,,
6/4/2018 7:31 AM,-0.46,,
6/4/2018 7:31 AM,0.54,,
6/4/2018 7:31 AM,-0.98,,
6/4/2018 7:31 AM,-0.11,,
6/4/2018 7:31 AM,0.17,,
6/4/2018 7:31 AM,-0.77,,
6/4/2018 7:31 AM,-1.43,,
6/4/2018 7:31 AM,-0.33,,
6/4/2018 7:31 AM,-1.7,,
6/4/2018 7:31 AM,-1.42,,
6/4/2018 7:31 AM,-0.99,,
6/4/2018 7:31 AM,-2.78,,
6/4/2018 7:31 AM,-3.35,,
6/4/2018 7:31 AM,-2.19,,
6/4/2018 7:31 AM,-1.48,,
6/4/2018 7:31 AM,-2.4,,
6/4/2018 7:31 AM,-1.66,,
6/4/2018 7:31 AM,-0.11,,
6/4/2018 7:31 AM,-0.3,,
6/4/2018 7:31 AM,-0.36,,
6/4/2018 7:31 AM,-1.66,,
6/4/2018 7:31 AM,-1.46,,
6/4/2018 7:31 AM,-2.24,,
6/4/2018 7:31 AM,0.07,,
6/4/2018 7:31 AM,-2.27,,
6/4/2018 7:31 AM,-0.61,,
6/4/2018 7:31 AM,-0.9,,
6/4/2018 7:31 AM,-0.9,,
6/4/2018 7:32 AM,-2.03,,
6/4/2018 7:32 AM,-3.23,,
6/4/2018 7:32 AM,-1.38,,
6/4/2018 7:32 AM,0.82,,
6/4/2018 7:32 AM,-0.25,,
6/4/2018 7:32 AM,-3.03,,
6/4/2018 7:32 AM,-1.81,,
6/4/2018 7:32 AM,-1.54,,
6/4/2018 7:32 AM,-2.7,,
6/4/2018 7:32 AM,-0.79,,
6/4/2018 7:32 AM,-0.89,,
6/4/2018 7:32 AM,-1.9,,
6/4/2018 7:32 AM,-1.53,,
6/4/2018 7:32 AM,-1.13,,
6/4/2018 7:32 AM,-0.99,,
6/4/2018 7:32 AM,-2.1,,
6/4/2018 7:32 AM,0.56,,
6/4/2018 7:32 AM,-0.66,,
6/4/2018 7:32 AM,0.45,,
6/4/2018 7:32 AM,-1.04,,
6/4/2018 7:32 AM,-1.51,,
6/4/2018 7:32 AM,-1.92,,
6/4/2018 7:32 AM,-0.82,,
6/4/2018 7:32 AM,1.83,,
6/4/2018 7:32 AM,-1.46,,
6/4/2018 7:32 AM,-0.58,,
6/4/2018 7:32 AM,1,,
6/4/2018 7:32 AM,-1,,
6/4/2018 7:32 AM,-3.16,,
6/4/2018 7:32 AM,-3.8,,
6/4/2018 7:32 AM,-4.04,,
6/4/2018 7:32 AM,-2.41,,
6/4/2018 7:32 AM,-2.54,,
6/4/2018 7:32 AM,-2.2,,
6/4/2018 7:32 AM,-3.12,,
6/4/2018 7:32 AM,-2.52,,
6/4/2018 7:32 AM,-2.55,,
6/4/2018 7:32 AM,-3.73,,
6/4/2018 7:32 AM,-0.8,,
6/4/2018 7:32 AM,-0.77,,
6/4/2018 7:32 AM,-1,,
6/4/2018 7:32 AM,-1.87,,
6/4/2018 7:32 AM,-0.59,,
6/4/2018 7:32 AM,-0.07,,
6/4/2018 7:32 AM,-0.81,,
6/4/2018 7:32 AM,-1.85,,
6/4/2018 7:32 AM,-3.18,,
6/4/2018 7:32 AM,-2.9,,
6/4/2018 7:32 AM,-0.74,,
6/4/2018 7:32 AM,-1,,
6/4/2018 7:32 AM,-1.99,,
6/4/2018 7:32 AM,-1.74,,
6/4/2018 7:32 AM,-1.49,,
6/4/2018 7:32 AM,-0.59,,
6/4/2018 7:32 AM,-1.24,,
6/4/2018 7:32 AM,-2.88,,
6/4/2018 7:32 AM,-1.58,,
6/4/2018 7:32 AM,-1.39,,
6/4/2018 7:32 AM,-0.21,,
6/4/2018 7:32 AM,-2.01,,
6/4/2018 7:33 AM,0.79,,
6/4/2018 7:33 AM,-2,,
6/4/2018 7:33 AM,-1.54,,
6/4/2018 7:33 AM,-2.6,,
6/4/2018 7:33 AM,0.13,,
6/4/2018 7:33 AM,-1.76,,
6/4/2018 7:33 AM,-1.64,,
6/4/2018 7:33 AM,-4.09,,
6/4/2018 7:33 AM,-1.6,,
6/4/2018 7:33 AM,-1.14,,
6/4/2018 7:33 AM,-2.72,,
6/4/2018 7:33 AM,-1.88,,
6/4/2018 7:33 AM,-0.63,,
6/4/2018 7:33 AM,-0.78,,
6/4/2018 7:33 AM,0.42,,
6/4/2018 7:33 AM,-3.44,,
6/4/2018 7:33 AM,-0.64,,
6/4/2018 7:33 AM,-0.47,,
6/4/2018 7:33 AM,-1.17,,
6/4/2018 7:33 AM,-1.75,,
6/4/2018 7:33 AM,-1.26,,
6/4/2018 7:33 AM,-0.1,,
6/4/2018 7:33 AM,0.11,,
6/4/2018 7:33 AM,-1.3,,
6/4/2018 7:33 AM,-0.06,,
6/4/2018 7:33 AM,-3.07,,
6/4/2018 7:33 AM,-2.53,,
6/4/2018 7:33 AM,-1.38,,
6/4/2018 7:33 AM,-1.77,,
6/4/2018 7:33 AM,-0.62,,
6/4/2018 7:33 AM,-0.95,,
6/4/2018 7:33 AM,-1.5,,
6/4/2018 7:33 AM,-1.41,,
6/4/2018 7:33 AM,-0.58,,
6/4/2018 7:33 AM,-1.07,,
6/4/2018 7:33 AM,-0.72,,
6/4/2018 7:33 AM,-0.54,,
6/4/2018 7:33 AM,-2.05,,
6/4/2018 7:33 AM,-1.4,,
6/4/2018 7:33 AM,-1.7,,
6/4/2018 7:33 AM,-1.49,,
6/4/2018 7:33 AM,-3.05,,
6/4/2018 7:33 AM,-1.36,,
6/4/2018 7:33 AM,-1.7,,
6/4/2018 7:33 AM,-1.92,,
6/4/2018 7:33 AM,-4.07,,
6/4/2018 7:33 AM,-2.55,,
6/4/2018 7:33 AM,-2.79,,
6/4/2018 7:33 AM,-2.97,,
6/4/2018 7:33 AM,-1.09,,
6/4/2018 7:33 AM,-3.67,,
6/4/2018 7:33 AM,-1.18,,
6/4/2018 7:33 AM,-0.79,,
6/4/2018 7:33 AM,-0.67,,
6/4/2018 7:33 AM,-0.87,,
6/4/2018 7:33 AM,0.77,,
6/4/2018 7:33 AM,-0.29,,
6/4/2018 7:33 AM,-0.66,,
6/4/2018 7:33 AM,-1.38,,
6/4/2018 7:33 AM,-0.6,,
6/4/2018 7:34 AM,-3.17,,
6/4/2018 7:34 AM,-0.99,,
6/4/2018 7:34 AM,-1.19,,
6/4/2018 7:34 AM,-1.86,,
6/4/2018 7:34 AM,-1.4,,
6/4/2018 7:34 AM,-1.12,,
6/4/2018 7:34 AM,-1.73,,
6/4/2018 7:34 AM,-1.43,,
6/4/2018 7:34 AM,-2.59,,
6/4/2018 7:34 AM,-1.56,,
6/4/2018 7:34 AM,-3.48,,
6/4/2018 7:34 AM,-3.98,,
6/4/2018 7:34 AM,-2.5,,
6/4/2018 7:34 AM,-0.92,,
6/4/2018 7:34 AM,-0.27,,
6/4/2018 7:34 AM,-0.07,,
6/4/2018 7:34 AM,-0.18,,
6/4/2018 7:34 AM,-2.32,,
6/4/2018 7:34 AM,0.03,,
6/4/2018 7:34 AM,-0.39,,
6/4/2018 7:34 AM,-0.61,,
6/4/2018 7:34 AM,0.71,,
6/4/2018 7:34 AM,-2.01,,
6/4/2018 7:34 AM,-0.53,,
6/4/2018 7:34 AM,-0.74,,
6/4/2018 7:34 AM,-0.19,,
6/4/2018 7:34 AM,-1.88,,
6/4/2018 7:34 AM,-0.11,,
6/4/2018 7:34 AM,0.18,,
6/4/2018 7:34 AM,-0.41,,
6/4/2018 7:34 AM,-0.31,,
6/4/2018 7:34 AM,-1.25,,
6/4/2018 7:34 AM,-1.02,,
6/4/2018 7:34 AM,-3.48,,
6/4/2018 7:34 AM,-2.61,,
6/4/2018 7:34 AM,-2.72,,
6/4/2018 7:34 AM,-2.7,,
6/4/2018 7:34 AM,-0.63,,
6/4/2018 7:34 AM,-0.58,,
6/4/2018 7:34 AM,1.33,,
6/4/2018 7:34 AM,1.7,,
6/4/2018 7:34 AM,0.55,,
6/4/2018 7:34 AM,-0.75,,
6/4/2018 7:34 AM,0.09,,
6/4/2018 7:34 AM,-0.6,,
6/4/2018 7:34 AM,-2.67,,
6/4/2018 7:34 AM,-2.99,,
6/4/2018 7:34 AM,-4.29,,
6/4/2018 7:34 AM,-5.02,,
6/4/2018 7:34 AM,-2,,
6/4/2018 7:34 AM,-1.97,,
6/4/2018 7:34 AM,-0.73,,
6/4/2018 7:34 AM,-1.77,,
6/4/2018 7:34 AM,-0.87,,
6/4/2018 7:34 AM,-1.74,,
6/4/2018 7:34 AM,1.37,,
6/4/2018 7:34 AM,1.33,,
6/4/2018 7:34 AM,-0.11,,
6/4/2018 7:34 AM,0.3,,
6/4/2018 7:34 AM,-0.93,,
6/4/2018 7:35 AM,-2.56,,
6/4/2018 7:35 AM,-2.47,,
6/4/2018 7:35 AM,-0.76,,
6/4/2018 7:35 AM,0.11,,
6/4/2018 7:35 AM,-2.49,,
6/4/2018 7:35 AM,-3.05,,
6/4/2018 7:35 AM,-3.88,,
6/4/2018 7:35 AM,-3.14,,
6/4/2018 7:35 AM,-2.32,,
6/4/2018 7:35 AM,-4.92,,
6/4/2018 7:35 AM,-3.75,,
6/4/2018 7:35 AM,-4.91,,
6/4/2018 7:35 AM,-2.87,,
6/4/2018 7:35 AM,-1.28,,
6/4/2018 7:35 AM,-0.98,,
6/4/2018 7:35 AM,-2.12,,
6/4/2018 7:35 AM,-1.39,,
6/4/2018 7:35 AM,-0.61,,
6/4/2018 7:35 AM,-0.79,,
6/4/2018 7:35 AM,-1.97,,
6/4/2018 7:35 AM,-1.15,,
6/4/2018 7:35 AM,-0.68,,
6/4/2018 7:35 AM,-2.03,,
6/4/2018 7:35 AM,-2.56,,
6/4/2018 7:35 AM,-3.35,,
6/4/2018 7:35 AM,-1.35,,
6/4/2018 7:35 AM,-0.28,,
6/4/2018 7:35 AM,-0.42,,
6/4/2018 7:35 AM,-1.71,,
6/4/2018 7:35 AM,-0.33,,
6/4/2018 7:35 AM,-0.69,,
6/4/2018 7:35 AM,-1.5,,
6/4/2018 7:35 AM,-2.27,,
6/4/2018 7:35 AM,-1.76,,
6/4/2018 7:35 AM,0.6,,
6/4/2018 7:35 AM,-0.83,,
6/4/2018 7:35 AM,-2.1,,
6/4/2018 7:35 AM,-0.15,,
6/4/2018 7:35 AM,-1.99,,
6/4/2018 7:35 AM,-1.91,,
6/4/2018 7:35 AM,-1.13,,
6/4/2018 7:35 AM,-3.24,,
6/4/2018 7:35 AM,-1.68,,
6/4/2018 7:35 AM,-1.24,,
6/4/2018 7:35 AM,-2.29,,
6/4/2018 7:35 AM,-3.87,,
6/4/2018 7:35 AM,-1.09,,
6/4/2018 7:35 AM,-3.2,,
6/4/2018 7:35 AM,-3.25,,
6/4/2018 7:35 AM,-4.13,,
6/4/2018 7:35 AM,-3.28,,
6/4/2018 7:35 AM,-2.07,,
6/4/2018 7:35 AM,-2.56,,
6/4/2018 7:35 AM,-0.54,,
6/4/2018 7:35 AM,0.91,,
6/4/2018 7:35 AM,0.32,,
6/4/2018 7:35 AM,-1.6,,
6/4/2018 7:35 AM,-3.42,,
6/4/2018 7:35 AM,-1.88,,
6/4/2018 7:35 AM,-0.47,,
6/4/2018 7:36 AM,-1.22,,
6/4/2018 7:36 AM,-2.56,,
6/4/2018 7:36 AM,-3.12,,
6/4/2018 7:36 AM,-2.01,,
6/4/2018 7:36 AM,-1.86,,
6/4/2018 7:36 AM,-1.98,,
6/4/2018 7:36 AM,0.19,,
6/4/2018 7:36 AM,-3.03,,
6/4/2018 7:36 AM,-0.51,,
6/4/2018 7:36 AM,1.11,,
6/4/2018 7:36 AM,-0.43,,
6/4/2018 7:36 AM,-2.58,,
6/4/2018 7:36 AM,-0.92,,
6/4/2018 7:36 AM,-2.24,,
6/4/2018 7:36 AM,-0.8,,
6/4/2018 7:36 AM,-2.91,,
6/4/2018 7:36 AM,-0.27,,
6/4/2018 7:36 AM,-2.05,,
6/4/2018 7:36 AM,-1.27,,
6/4/2018 7:36 AM,-1.6,,
6/4/2018 7:36 AM,-1.45,,
6/4/2018 7:36 AM,-2.42,,
6/4/2018 7:36 AM,0.27,,
6/4/2018 7:36 AM,-0.27,,
6/4/2018 7:36 AM,-1.7,,
6/4/2018 7:36 AM,-0.34,,
6/4/2018 7:36 AM,0.86,,
6/4/2018 7:36 AM,-0.28,,
6/4/2018 7:36 AM,-1.13,,
6/4/2018 7:36 AM,-1.55,,
6/4/2018 7:36 AM,-1.02,,
6/4/2018 7:36 AM,-3.45,,
6/4/2018 7:36 AM,-2.12,,
6/4/2018 7:36 AM,-1.89,,
6/4/2018 7:36 AM,-1.33,,
6/4/2018 7:36 AM,-1.68,,
6/4/2018 7:36 AM,-1.95,,
6/4/2018 7:36 AM,-3.31,,
6/4/2018 7:36 AM,-0.95,,
6/4/2018 7:36 AM,-1.24,,
6/4/2018 7:36 AM,-0.91,,
6/4/2018 7:36 AM,-1.81,,
6/4/2018 7:36 AM,-1.42,,
6/4/2018 7:36 AM,-0.43,,
6/4/2018 7:36 AM,0.71,,
6/4/2018 7:36 AM,-0.51,,
6/4/2018 7:36 AM,-1.8,,
6/4/2018 7:36 AM,-1.16,,
6/4/2018 7:36 AM,-2.29,,
6/4/2018 7:36 AM,-0.69,,
6/4/2018 7:36 AM,-0.72,,
6/4/2018 7:36 AM,-2.44,,
6/4/2018 7:36 AM,-2.29,,
6/4/2018 7:36 AM,-2.31,,
6/4/2018 7:36 AM,-2.35,,
6/4/2018 7:36 AM,-0.62,,
6/4/2018 7:36 AM,-0.6,,
6/4/2018 7:36 AM,1.1,,
6/4/2018 7:36 AM,1.4,,
6/4/2018 7:36 AM,1.02,,
6/4/2018 7:37 AM,1.22,,
6/4/2018 7:37 AM,0.76,,
6/4/2018 7:37 AM,-0.87,,
6/4/2018 7:37 AM,-1.27,,
6/4/2018 7:37 AM,-0.92,,
6/4/2018 7:37 AM,-1.88,,
6/4/2018 7:37 AM,-2.11,,
6/4/2018 7:37 AM,-0.6,,
6/4/2018 7:37 AM,-1.46,,
6/4/2018 7:37 AM,-1.68,,
6/4/2018 7:37 AM,-1.03,,
6/4/2018 7:37 AM,-1.2,,
6/4/2018 7:37 AM,-1.02,,
6/4/2018 7:37 AM,-1.01,,
6/4/2018 7:37 AM,-2.1,,
6/4/2018 7:37 AM,-1.19,,
6/4/2018 7:37 AM,-1.29,,
6/4/2018 7:37 AM,-1.42,,
6/4/2018 7:37 AM,-0.75,,
6/4/2018 7:37 AM,-0.32,,
6/4/2018 7:37 AM,-1.76,,
6/4/2018 7:37 AM,-1.26,,
6/4/2018 7:37 AM,-0.27,,
6/4/2018 7:37 AM,-2.63,,
6/4/2018 7:37 AM,-2.53,,
6/4/2018 7:37 AM,-1.49,,
6/4/2018 7:37 AM,-2.54,,
6/4/2018 7:37 AM,-2.56,,
6/4/2018 7:37 AM,-2.29,,
6/4/2018 7:37 AM,-2.11,,
6/4/2018 7:37 AM,-2.26,,
6/4/2018 7:37 AM,-0.83,,
6/4/2018 7:37 AM,-1.21,,
6/4/2018 7:37 AM,-0.21,,
6/4/2018 7:37 AM,0.33,,
6/4/2018 7:37 AM,-1.51,,
6/4/2018 7:37 AM,-1.77,,
6/4/2018 7:37 AM,-0.68,,
6/4/2018 7:37 AM,-2.24,,
6/4/2018 7:37 AM,-1.57,,
6/4/2018 7:37 AM,-1.5,,
6/4/2018 7:37 AM,-1.13,,
6/4/2018 7:37 AM,-0.47,,
6/4/2018 7:37 AM,-2.11,,
6/4/2018 7:37 AM,-1.33,,
6/4/2018 7:37 AM,-2.14,,
6/4/2018 7:37 AM,-0.91,,
6/4/2018 7:37 AM,-0.87,,
6/4/2018 7:37 AM,-0.68,,
6/4/2018 7:37 AM,-0.56,,
6/4/2018 7:37 AM,-1.16,,
6/4/2018 7:37 AM,-0.09,,
6/4/2018 7:37 AM,-1.15,,
6/4/2018 7:37 AM,-1.18,,
6/4/2018 7:37 AM,-0.34,,
6/4/2018 7:37 AM,-1.19,,
6/4/2018 7:37 AM,-1.14,,
6/4/2018 7:37 AM,-1.75,,
6/4/2018 7:37 AM,-1.02,,
6/4/2018 7:37 AM,-0.77,,
6/4/2018 7:38 AM,-2.05,,
6/4/2018 7:38 AM,-1.01,,
6/4/2018 7:38 AM,-1.21,,
6/4/2018 7:38 AM,-1.46,,
6/4/2018 7:38 AM,-1.1,,
6/4/2018 7:38 AM,-0.95,,
6/4/2018 7:38 AM,-1.13,,
6/4/2018 7:38 AM,-1.34,,
6/4/2018 7:38 AM,-1.43,,
6/4/2018 7:38 AM,-1.26,,
6/4/2018 7:38 AM,-1.24,,
6/4/2018 7:38 AM,-1.31,,
6/4/2018 7:38 AM,-1.25,,
6/4/2018 7:38 AM,-1.37,,
6/4/2018 7:38 AM,-1.21,,
6/4/2018 7:38 AM,-1.15,,
6/4/2018 7:38 AM,-1.13,,
6/4/2018 7:38 AM,-1.46,,
6/4/2018 7:38 AM,-1.35,,
6/4/2018 7:38 AM,-1.16,,
6/4/2018 7:38 AM,-1.18,,
6/4/2018 7:38 AM,-1.47,,
6/4/2018 7:38 AM,-1.32,,
6/4/2018 7:38 AM,-1.29,,
6/4/2018 7:38 AM,-1.44,,
6/4/2018 7:38 AM,-1.46,,
6/4/2018 7:38 AM,-1.19,,
6/4/2018 7:38 AM,-1.21,,
6/4/2018 7:38 AM,-1.51,,
6/4/2018 7:38 AM,-1.39,,
6/4/2018 7:38 AM,-1.23,,
6/4/2018 7:38 AM,-1.35,,
6/4/2018 7:38 AM,-1.41,,
6/4/2018 7:38 AM,-1.33,,
6/4/2018 7:38 AM,-1.3,,
6/4/2018 7:38 AM,-1.29,,
6/4/2018 7:38 AM,-1.27,,
6/4/2018 7:38 AM,-1.36,,
6/4/2018 7:38 AM,-1.35,,
6/4/2018 7:38 AM,-1.24,,
6/4/2018 7:38 AM,-1.08,,
6/4/2018 7:38 AM,-1.25,,
6/4/2018 7:38 AM,-1.09,,
6/4/2018 7:38 AM,-1.4,,
6/4/2018 7:38 AM,-1.18,,
6/4/2018 7:38 AM,-1.51,,
6/4/2018 7:38 AM,-0.97,,
6/4/2018 7:38 AM,-1.04,,
6/4/2018 7:38 AM,-2.71,,
6/4/2018 7:38 AM,-2.97,,
6/4/2018 7:38 AM,-4.48,,
6/4/2018 7:38 AM,-4.07,,
6/4/2018 7:38 AM,-4.7,,
6/4/2018 7:38 AM,-1.37,,
6/4/2018 7:38 AM,-0.2,,
6/4/2018 7:38 AM,-1.3,,
6/4/2018 7:38 AM,-1.09,,
6/4/2018 7:38 AM,-2.6,,
6/4/2018 7:38 AM,-1.42,,
6/4/2018 7:38 AM,-1.08,,
6/4/2018 7:39 AM,-1.2,,
6/4/2018 7:39 AM,-2.04,,
6/4/2018 7:39 AM,-0.77,,
6/4/2018 7:39 AM,-0.96,,
6/4/2018 7:39 AM,-2.41,,
6/4/2018 7:39 AM,-0.7,,
6/4/2018 7:39 AM,-3.14,,
6/4/2018 7:39 AM,-0.52,,
6/4/2018 7:39 AM,-1.67,,
6/4/2018 7:39 AM,-1.8,,
6/4/2018 7:39 AM,-1.12,,
6/4/2018 7:39 AM,-1.58,,
6/4/2018 7:39 AM,-1.92,,
6/4/2018 7:39 AM,-3.44,,
6/4/2018 7:39 AM,-1.05,,
6/4/2018 7:39 AM,-1.29,,
6/4/2018 7:39 AM,0.15,,
6/4/2018 7:39 AM,-1.03,,
6/4/2018 7:39 AM,0.23,,
6/4/2018 7:39 AM,-0.34,,
6/4/2018 7:39 AM,-0.84,,
6/4/2018 7:39 AM,-1.47,,
6/4/2018 7:39 AM,-0.94,,
6/4/2018 7:39 AM,-1.62,,
6/4/2018 7:39 AM,-2.55,,
6/4/2018 7:39 AM,-1.4,,
6/4/2018 7:39 AM,-1.59,,
6/4/2018 7:39 AM,-1.43,,
6/4/2018 7:39 AM,-1.45,,
6/4/2018 7:39 AM,-0.54,,
6/4/2018 7:39 AM,1.54,,
6/4/2018 7:39 AM,2.74,,
6/4/2018 7:39 AM,0.68,,
6/4/2018 7:39 AM,-1.27,,
6/4/2018 7:39 AM,-1.92,,
6/4/2018 7:39 AM,-2.28,,
6/4/2018 7:39 AM,-0.85,,
6/4/2018 7:39 AM,-3.27,,
6/4/2018 7:39 AM,-2.22,,
6/4/2018 7:39 AM,-1.21,,
6/4/2018 7:39 AM,-1.67,,
6/4/2018 7:39 AM,-1.2,,
6/4/2018 7:39 AM,-2.35,,
6/4/2018 7:39 AM,-2,,
6/4/2018 7:39 AM,-1.53,,
6/4/2018 7:39 AM,-1.79,,
6/4/2018 7:39 AM,-1.83,,
6/4/2018 7:39 AM,-0.45,,
6/4/2018 7:39 AM,-2.12,,
6/4/2018 7:39 AM,-1.93,,
6/4/2018 7:39 AM,-2.28,,
6/4/2018 7:39 AM,-1.43,,
6/4/2018 7:39 AM,-1.18,,
6/4/2018 7:39 AM,-1.32,,
6/4/2018 7:39 AM,-1.26,,
6/4/2018 7:39 AM,-1.42,,
6/4/2018 7:39 AM,-1.81,,
6/4/2018 7:39 AM,-1.7,,
6/4/2018 7:39 AM,-1.48,,
6/4/2018 7:39 AM,-1.58,,
6/4/2018 7:40 AM,-2.27,,
6/4/2018 7:40 AM,-1.51,,
6/4/2018 7:40 AM,-1.66,,
6/4/2018 7:40 AM,-1.88,,
6/4/2018 7:40 AM,-2.13,,
6/4/2018 7:40 AM,-0.51,,
6/4/2018 7:40 AM,-0.47,,
6/4/2018 7:40 AM,-2.02,,
6/4/2018 7:40 AM,-1.56,,
6/4/2018 7:40 AM,-1.67,,
6/4/2018 7:40 AM,-2.02,,
6/4/2018 7:40 AM,-1.78,,
6/4/2018 7:40 AM,-2.22,,
6/4/2018 7:40 AM,-1.19,,
6/4/2018 7:40 AM,-2.36,,
6/4/2018 7:40 AM,-1.33,,
6/4/2018 7:40 AM,-1.46,,
6/4/2018 7:40 AM,-0.54,,
6/4/2018 7:40 AM,-2,,
6/4/2018 7:40 AM,-2.53,,
6/4/2018 7:40 AM,-1.87,,
6/4/2018 7:40 AM,-2.32,,
6/4/2018 7:40 AM,-0.6,,
6/4/2018 7:40 AM,-1.31,,
6/4/2018 7:40 AM,-1.25,,
6/4/2018 7:40 AM,-3.4,,
6/4/2018 7:40 AM,-4.28,,
6/4/2018 7:40 AM,-2.84,,
6/4/2018 7:40 AM,-2.6,,
6/4/2018 7:40 AM,-3.73,,
6/4/2018 7:40 AM,-4.15,,
6/4/2018 7:40 AM,-2.9,,
6/4/2018 7:40 AM,-1.5,,
6/4/2018 7:40 AM,-4.01,,
6/4/2018 7:40 AM,-2.87,,
6/4/2018 7:40 AM,-3.36,,
6/4/2018 7:40 AM,-2.73,,
6/4/2018 7:40 AM,-3.61,,
6/4/2018 7:40 AM,-2.26,,
6/4/2018 7:40 AM,-1.15,,
6/4/2018 7:40 AM,-1.72,,
6/4/2018 7:40 AM,-2.26,,
6/4/2018 7:40 AM,-1.47,,
6/4/2018 7:40 AM,-1.8,,
6/4/2018 7:40 AM,-2.24,,
6/4/2018 7:40 AM,-2.12,,
6/4/2018 7:40 AM,-0.55,,
6/4/2018 7:40 AM,-0.21,,
6/4/2018 7:40 AM,0.11,,
6/4/2018 7:40 AM,-0.11,,
6/4/2018 7:40 AM,-0.98,,
6/4/2018 7:40 AM,-1.39,,
6/4/2018 7:40 AM,-0.97,,
6/4/2018 7:40 AM,-0.99,,
6/4/2018 7:40 AM,-1.01,,
6/4/2018 7:40 AM,-1.02,,
6/4/2018 7:40 AM,-1.05,,
6/4/2018 7:40 AM,-1.02,,
6/4/2018 7:40 AM,-1.11,,
6/4/2018 7:40 AM,-1,,
6/4/2018 7:41 AM,-1.14,,
6/4/2018 7:41 AM,-0.94,,
6/4/2018 7:41 AM,-0.98,,
6/4/2018 7:41 AM,-1,,
6/4/2018 7:41 AM,-1.2,,
6/4/2018 7:41 AM,-1.24,,
6/4/2018 7:41 AM,-1.3,,
6/4/2018 7:41 AM,-1.65,,
6/4/2018 7:41 AM,-3.21,,
6/4/2018 7:41 AM,-3.91,,
6/4/2018 7:41 AM,-4.13,,
6/4/2018 7:41 AM,-3.69,,
6/4/2018 7:41 AM,-3.3,,
6/4/2018 7:41 AM,-1.59,,
6/4/2018 7:41 AM,-1.44,,
6/4/2018 7:41 AM,-2.91,,
6/4/2018 7:41 AM,-1.27,,
6/4/2018 7:41 AM,-0.89,,
6/4/2018 7:41 AM,-1.42,,
6/4/2018 7:41 AM,-2.04,,
6/4/2018 7:41 AM,-2.14,,
6/4/2018 7:41 AM,-1.88,,
6/4/2018 7:41 AM,-1.37,,
6/4/2018 7:41 AM,-2.69,,
6/4/2018 7:41 AM,-1.05,,
6/4/2018 7:41 AM,-0.43,,
6/4/2018 7:41 AM,-1.06,,
6/4/2018 7:41 AM,-1.44,,
6/4/2018 7:41 AM,-1.24,,
6/4/2018 7:41 AM,-2.36,,
6/4/2018 7:41 AM,-1.97,,
6/4/2018 7:41 AM,-1.27,,
6/4/2018 7:41 AM,-1.68,,
6/4/2018 7:41 AM,-1.22,,
6/4/2018 7:41 AM,-0.68,,
6/4/2018 7:41 AM,-2.32,,
6/4/2018 7:41 AM,-1.48,,
6/4/2018 7:41 AM,-1,,
6/4/2018 7:41 AM,-2.36,,
6/4/2018 7:41 AM,-1.09,,
6/4/2018 7:41 AM,-0.76,,
6/4/2018 7:41 AM,-1.45,,
6/4/2018 7:41 AM,0.81,,
6/4/2018 7:41 AM,-0.78,,
6/4/2018 7:41 AM,0.08,,
6/4/2018 7:41 AM,-0.35,,
6/4/2018 7:41 AM,-0.9,,
6/4/2018 7:41 AM,-0.36,,
6/4/2018 7:41 AM,-1.15,,
6/4/2018 7:41 AM,-0.52,,
6/4/2018 7:41 AM,-0.5,,
6/4/2018 7:41 AM,-1.51,,
6/4/2018 7:41 AM,-0.69,,
6/4/2018 7:41 AM,-0.38,,
6/4/2018 7:41 AM,0.16,,
6/4/2018 7:41 AM,-0.69,,
6/4/2018 7:41 AM,-0.3,,
6/4/2018 7:41 AM,-1.01,,
6/4/2018 7:41 AM,-0.03,,
6/4/2018 7:41 AM,-0.74,,
6/4/2018 7:42 AM,-2.55,,
6/4/2018 7:42 AM,0.64,,
6/4/2018 7:42 AM,-0.76,,
6/4/2018 7:42 AM,-0.89,,
6/4/2018 7:42 AM,-0.92,,
6/4/2018 7:42 AM,-1.6,,
6/4/2018 7:42 AM,-0.33,,
6/4/2018 7:42 AM,-1.47,,
6/4/2018 7:42 AM,-1.33,,
6/4/2018 7:42 AM,-1.31,,
6/4/2018 7:42 AM,-0.46,,
6/4/2018 7:42 AM,-1.37,,
6/4/2018 7:42 AM,-1.54,,
6/4/2018 7:42 AM,-1.81,,
6/4/2018 7:42 AM,-2.06,,
6/4/2018 7:42 AM,-1.25,,
6/4/2018 7:42 AM,-1.52,,
6/4/2018 7:42 AM,-0.74,,
6/4/2018 7:42 AM,-3.04,,
6/4/2018 7:42 AM,-1.81,,
6/4/2018 7:42 AM,-2.26,,
6/4/2018 7:42 AM,-2.01,,
6/4/2018 7:42 AM,-1.45,,
6/4/2018 7:42 AM,-1.93,,
6/4/2018 7:42 AM,-1.38,,
6/4/2018 7:42 AM,-1.5,,
6/4/2018 7:42 AM,-1.57,,
6/4/2018 7:42 AM,-0.75,,
6/4/2018 7:42 AM,-1.27,,
6/4/2018 7:42 AM,-2.07,,
6/4/2018 7:42 AM,-1.09,,
6/4/2018 7:42 AM,-1.37,,
6/4/2018 7:42 AM,-1.16,,
6/4/2018 7:42 AM,-1.63,,
6/4/2018 7:42 AM,-1.48,,
6/4/2018 7:42 AM,-1.85,,
